Vegobjekt_540_id,Art,årstid,lysforhold,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1026880081.0,Rådyr,haust,dag,1310,17920,6962796,314392,2,0.0002800973992022826,0.04201460988034239,>2x høgare risiko enn høgrisikoyrke
1026880839.0,Elg,haust,natt,205,14436,6987450,261768,2,0.002221864872288596,0.3332797308432894,>10x høgare risiko enn høgrisikoyrke
1026879613.0,Hjort,haust,natt,2310,10163,6995974,265150,3,0.00042012229655022,0.063018344482533,>2x høgare risiko enn høgrisikoyrke
1026880733.0,Rådyr,haust,natt,359,13203,6987046,264297,2,0.0013872390498220575,0.20808585747330863,>10x høgare risiko enn høgrisikoyrke
1026880094.0,Rådyr,haust,skumring,1320,30274,6986438,292231,4,0.0003290823842117461,0.049362357631761916,>2x høgare risiko enn høgrisikoyrke
1026880094.0,Rådyr,haust,dag,1320,30274,6985681,299136,3,0.0002468117881588096,0.03702176822382144,1-2x høgare risiko enn høyrisikoyrke
1026880094.0,Elg,haust,natt,1320,30274,6988045,295236,3,0.0002468117881588096,0.03702176822382144,1-2x høgare risiko enn høyrisikoyrke
1026880383.0,Rådyr,haust,dag,435,9478,7155354,304365,3,0.0023922340904721003,0.35883511357081505,>10x høgare risiko enn høgrisikoyrke
1026880383.0,Rådyr,haust,skumring,435,9478,7155270,304343,4,0.0031896454539628006,0.4784468180944201,>10x høgare risiko enn høgrisikoyrke
1026880673.0,Rådyr,haust,dag,349,14238,7154906,297534,2,0.0013232562736696432,0.1984884410504465,>5x høgare risiko enn høgrisikoyrke
1026880673.0,Rådyr,haust,skumring,349,14238,7157941,297736,4,0.0026465125473392865,0.396976882100893,>10x høgare risiko enn høgrisikoyrke
1026880673.0,Rådyr,haust,natt,349,14238,7158766,298758,5,0.003308140684174108,0.49622110262611624,>10x høgare risiko enn høgrisikoyrke
1026880383.0,Rådyr,haust,natt,435,9478,7156548,303484,6,0.004784468180944201,0.7176702271416301,>10x høgare risiko enn høgrisikoyrke
1026880273.0,Rådyr,haust,skumring,2960,2858,7154056,349134,3,0.0011658849623898465,0.17488274435847698,>5x høgare risiko enn høgrisikoyrke
1026879812.0,Rådyr,haust,natt,716,26246,7151870,341817,2,0.00034989862066523065,0.0524847930997846,>2x høgare risiko enn høgrisikoyrke
1026880022.0,Elg,haust,natt,1400,10982,7158806,360520,2,0.0004276701138065812,0.06415051707098718,>2x høgare risiko enn høgrisikoyrke
1026879981.0,Rådyr,haust,skumring,1300,11864,7153956,359951,2,0.0004263280295757965,0.06394920443636948,>2x høgare risiko enn høgrisikoyrke
1026879981.0,Elg,haust,natt,1300,11864,7152600,359156,3,0.0006394920443636948,0.09592380665455422,>2x høgare risiko enn høgrisikoyrke
1026879812.0,Rådyr,haust,skumring,716,26246,7152572,344058,2,0.00034989862066523065,0.0524847930997846,>2x høgare risiko enn høgrisikoyrke
1026880417.0,Rådyr,haust,natt,1200,8640,7165446,368614,2,0.0006341958396752917,0.09512937595129375,>2x høgare risiko enn høgrisikoyrke
1026880379.0,Elg,haust,natt,835,20271,7197596,378465,3,0.0005827039836934175,0.08740559755401262,>2x høgare risiko enn høgrisikoyrke
1026880582.0,Elg,haust,skumring,1300,7624,7173607,372522,2,0.0006634254647018953,0.09951381970528429,>2x høgare risiko enn høgrisikoyrke
1026880277.0,Rådyr,haust,natt,1000,22933,7195981,378054,3,0.00043007952289844924,0.06451192843476738,>2x høgare risiko enn høgrisikoyrke
1026880379.0,Elg,haust,skumring,835,20271,7203120,372230,2,0.0003884693224622783,0.058270398369341746,>2x høgare risiko enn høgrisikoyrke
1026904800.0,Rådyr,haust,skumring,2350,7382,7164765,382821,5,0.0009475813026731822,0.14213719540097733,>5x høgare risiko enn høgrisikoyrke
1026903906.0,Rådyr,haust,skumring,2300,8321,7147752,370789,3,0.0005153547440802024,0.07730321161203035,>2x høgare risiko enn høgrisikoyrke
1026904394.0,Elg,haust,skumring,1800,11103,7171267,387440,2,0.00032900729861566066,0.0493510947923491,>2x høgare risiko enn høgrisikoyrke
1026880336.0,Rådyr,haust,skumring,1900,4334,7151921,369327,2,0.0007985017445599574,0.1197752616839936,>5x høgare risiko enn høgrisikoyrke
1026904036.0,Rådyr,haust,skumring,2200,4098,7159600,377252,2,0.0007293294362830454,0.10939941544245681,>5x høgare risiko enn høgrisikoyrke
1026904300.0,Elg,haust,skumring,2410,12050,7140002,371258,2,0.00022641974021636764,0.03396296103245515,1-2x høgare risiko enn høyrisikoyrke
1026904800.0,Elg,haust,natt,2350,7382,7163360,382048,2,0.00037903252106927287,0.05685487816039093,>2x høgare risiko enn høgrisikoyrke
1026904800.0,Elg,haust,skumring,2350,7382,7166060,383508,2,0.00037903252106927287,0.05685487816039093,>2x høgare risiko enn høgrisikoyrke
1026904300.0,Elg,haust,natt,2410,12050,7139976,371508,4,0.0004528394804327353,0.0679259220649103,>2x høgare risiko enn høgrisikoyrke
1026903906.0,Elg,haust,natt,2300,8321,7147839,370537,3,0.0005153547440802024,0.07730321161203035,>2x høgare risiko enn høgrisikoyrke
1026880336.0,Elg,haust,natt,1900,4334,7151895,369390,2,0.0007985017445599574,0.1197752616839936,>5x høgare risiko enn høgrisikoyrke
1026903931.0,Rådyr,haust,natt,2800,8844,7156746,373660,3,0.00039829318095521325,0.05974397714328199,>2x høgare risiko enn høgrisikoyrke
1026880167.0,Elg,haust,natt,423,55635,7151557,414760,3,0.0004191033927284042,0.06286550890926063,>2x høgare risiko enn høgrisikoyrke
1026903982.0,Rådyr,haust,natt,2400,7592,7179766,396142,2,0.00036087013005759485,0.05413051950863923,>2x høgare risiko enn høgrisikoyrke
1026904133.0,Rådyr,haust,dag,2200,18573,7209654,417559,2,0.00016092133903450816,0.024138200855176224,1-2x høgare risiko enn høyrisikoyrke
1026904133.0,Elg,haust,skumring,2200,18573,7206244,415521,2,0.00016092133903450816,0.024138200855176224,1-2x høgare risiko enn høyrisikoyrke
1026904159.0,Elg,haust,skumring,1820,15736,7190419,403768,2,0.00022958982782370042,0.03443847417355506,1-2x høgare risiko enn høyrisikoyrke
1026880167.0,Elg,haust,skumring,423,55635,7151982,420849,2,0.00027940226181893615,0.04191033927284042,>2x høgare risiko enn høgrisikoyrke
1026879830.0,Rådyr,haust,natt,650,7496,7124090,368857,2,0.0013495079356689566,0.20242619035034348,>5x høgare risiko enn høgrisikoyrke
1026879808.0,Rådyr,haust,skumring,280,5976,7127949,376566,2,0.003929612775957057,0.5894419163935586,>10x høgare risiko enn høgrisikoyrke
1026880127.0,Rådyr,haust,natt,600,30115,7116637,349745,7,0.0012736564630105144,0.19104846945157716,>5x høgare risiko enn høgrisikoyrke
1026880127.0,Elg,haust,natt,600,30115,7121049,362036,2,0.0003639018465744327,0.05458527698616491,>2x høgare risiko enn høgrisikoyrke
1026905195.0,Rådyr,haust,skumring,11000,4249,7083414,324330,2,0.0001406821383802269,0.021102320757034033,1-2x høgare risiko enn høyrisikoyrke
1026880478.0,Rådyr,haust,natt,2300,1803,7077819,331129,3,0.0023784064478598803,0.35676096717898204,>10x høgare risiko enn høgrisikoyrke
1026880650.0,Rådyr,haust,natt,600,12402,7088484,333965,2,0.000883640066891553,0.13254601003373295,>5x høgare risiko enn høgrisikoyrke
1026905098.0,Rådyr,haust,skumring,10500,2046,7072824,318410,3,0.00045910783869246085,0.06886617580386913,>2x høgare risiko enn høgrisikoyrke
1026904912.0,Rådyr,haust,dag,9600,7748,7056562,301680,2,8.840107212820277e-05,0.013260160819230414,Sals- og serviceyrke
1026904341.0,Rådyr,haust,dag,8600,2883,7058675,303809,3,0.00039780161567126205,0.05967024235068931,>2x høgare risiko enn høgrisikoyrke
1026880497.0,Rådyr,haust,dag,1700,8092,7059814,298692,2,0.00047798424484264956,0.07169763672639744,>2x høgare risiko enn høgrisikoyrke
1026879990.0,Rådyr,haust,skumring,600,6225,7079766,306646,2,0.0017604665236287617,0.26406997854431424,>10x høgare risiko enn høgrisikoyrke
1026904627.0,Rådyr,haust,dag,8560,3885,7067673,308870,2,0.00019772136018455312,0.029658204027682968,1-2x høgare risiko enn høyrisikoyrke
1026880388.0,Rådyr,haust,natt,600,7275,7077892,307372,6,0.00451913571529445,0.6778703572941676,>10x høgare risiko enn høgrisikoyrke
1026904341.0,Rådyr,haust,skumring,8600,2883,7058168,303247,2,0.0002652010771141747,0.03978016156712621,1-2x høgare risiko enn høyrisikoyrke
1026904627.0,Elg,haust,skumring,8560,3885,7066900,307949,3,0.00029658204027682966,0.04448730604152445,>2x høgare risiko enn høgrisikoyrke
1026880562.0,Rådyr,haust,natt,450,3903,7072406,326520,2,0.003743754072794958,0.5615631109192437,>10x høgare risiko enn høgrisikoyrke
1026879422.0,Rådyr,haust,natt,180,4923,7064552,307312,2,0.007420207264939428,1.1130310897409141,>10x høgare risiko enn høgrisikoyrke
1026904397.0,Rådyr,haust,skumring,12000,1736,7070714,312304,3,0.00047345495865160027,0.07101824379774004,>2x høgare risiko enn høgrisikoyrke
1026879766.0,Rådyr,haust,natt,2000,2529,7059208,302958,2,0.0012999886250995305,0.19499829376492958,>5x høgare risiko enn høgrisikoyrke
1026904912.0,Elg,haust,skumring,9600,7748,7056724,301864,2,8.840107212820277e-05,0.013260160819230414,Sals- og serviceyrke
1026880186.0,Rådyr,haust,natt,650,1939,7058140,297988,2,0.00521707657853249,0.7825614867798736,>10x høgare risiko enn høgrisikoyrke
1026904627.0,Rådyr,haust,natt,8560,3885,7067288,308359,5,0.0004943034004613828,0.07414551006920742,>2x høgare risiko enn høgrisikoyrke
1026879863.0,Rådyr,haust,natt,1800,1090,7058815,300614,2,0.003351346822504294,0.5027020233756441,>10x høgare risiko enn høgrisikoyrke
1026904627.0,Rådyr,haust,skumring,8560,3885,7067275,308288,3,0.00029658204027682966,0.04448730604152445,>2x høgare risiko enn høgrisikoyrke
1026879990.0,Rådyr,haust,natt,600,6225,7078293,305844,3,0.0026406997854431426,0.3961049678164714,>10x høgare risiko enn høgrisikoyrke
1026880881.0,Rådyr,haust,natt,1900,4606,7072925,314540,2,0.0007513474947726563,0.11270212421589845,>5x høgare risiko enn høgrisikoyrke
1026880424.0,Rådyr,haust,skumring,300,2354,7061914,293126,2,0.009310878597781683,1.3966317896672524,>10x høgare risiko enn høgrisikoyrke
1026880497.0,Rådyr,haust,natt,1700,8092,7059849,295986,4,0.0009559684896852991,0.14339527345279487,>5x høgare risiko enn høgrisikoyrke
1026880326.0,Rådyr,haust,skumring,4230,6387,7037354,297736,2,0.0002433778743744561,0.03650668115616842,1-2x høgare risiko enn høyrisikoyrke
1026879156.0,Elg,haust,skumring,760,6829,7046291,304305,2,0.0012669155663065073,0.1900373349459761,>5x høgare risiko enn høgrisikoyrke
1026903848.0,Rådyr,haust,dag,11500,999,7048057,294172,2,0.000572341251316832,0.0858511876975248,>2x høgare risiko enn høgrisikoyrke
1026904605.0,Rådyr,haust,natt,10500,1958,7049524,294046,2,0.00031982793257227614,0.04797418988584142,>2x høgare risiko enn høgrisikoyrke
1026901780.0,Hjort,haust,natt,3400,5232,7040770,311530,4,0.0007392676814347707,0.11089015221521561,>5x høgare risiko enn høgrisikoyrke
1026901776.0,Rådyr,haust,natt,7000,4799,7043495,299767,7,0.0006850742306473666,0.10276113459710498,>2x høgare risiko enn høgrisikoyrke
1026879540.0,Rådyr,haust,natt,1100,5060,7046780,294270,2,0.0011813407232758577,0.17720110849137866,>5x høgare risiko enn høgrisikoyrke
1026901784.0,Rådyr,haust,natt,3000,6052,7041512,314294,2,0.0003621581001186068,0.05432371501779101,>2x høgare risiko enn høgrisikoyrke
1026901776.0,Rådyr,haust,skumring,7000,4799,7043574,299959,3,0.0002936032417060143,0.04404048625590214,>2x høgare risiko enn høgrisikoyrke
1026880062.0,Elg,haust,natt,3400,4965,7035643,301572,2,0.000389511430943275,0.05842671464149125,>2x høgare risiko enn høgrisikoyrke
1026901780.0,Rådyr,haust,natt,3400,5232,7040669,311818,3,0.0005544507610760781,0.08316761416141172,>2x høgare risiko enn høgrisikoyrke
1026880719.0,Rådyr,haust,natt,951,6833,7041920,304174,2,0.0010118740062804363,0.15178110094206546,>5x høgare risiko enn høgrisikoyrke
1026880434.0,Elg,haust,natt,700,8893,7048232,300834,2,0.0010562629460978015,0.15843944191467024,>5x høgare risiko enn høgrisikoyrke
1026879275.0,Rådyr,haust,natt,437,6938,7039037,298142,3,0.003253073709617032,0.4879610564425548,>10x høgare risiko enn høgrisikoyrke
1026901782.0,Rådyr,haust,natt,3990,2856,7043228,308466,2,0.0005770152329136413,0.0865522849370462,>2x høgare risiko enn høgrisikoyrke
1026901786.0,Rådyr,haust,natt,5480,4150,7043413,303748,2,0.0002891277137346506,0.043369157060197595,>2x høgare risiko enn høgrisikoyrke
1026880719.0,Rådyr,haust,skumring,951,6833,7041882,303507,2,0.0010118740062804363,0.15178110094206546,>5x høgare risiko enn høgrisikoyrke
1026880719.0,Rådyr,haust,dag,951,6833,7041903,302567,2,0.0010118740062804363,0.15178110094206546,>5x høgare risiko enn høgrisikoyrke
1026901773.0,Elg,haust,natt,1800,15372,7031881,343937,4,0.0004752755707168463,0.07129133560752694,>2x høgare risiko enn høgrisikoyrke
1026901783.0,Rådyr,haust,natt,3000,5913,7038890,334414,2,0.00037067154099743076,0.05560073114961461,>2x høgare risiko enn høgrisikoyrke
