Vegobjekt_540_id,Art,"ÅDT, total",Vegobjekt_540_lengde,antall_kollisjoner,frekvens
1024046937.0,Elg,1200.0,5985.962,2,0.00027831895352073476
1024045927.0,Rådyr,2100.0,1494.248,1,0.0002782415136338342
1024045661.0,Rådyr,700.0,2901.183,1,0.00027770063871146905
1024046418.0,Elg,1680.0,1923.207,1,0.0002775464890369137
1024045508.0,Rådyr,120.0,3486.411,1,0.00027731558513588466
1024045943.0,Rådyr,1200.0,2414.108,1,0.0002767017155506364
1022805435.0,Elg,2410.0,12050.042,4,0.00027662517289073305
1022805527.0,Elg,3700.0,3566.742,2,0.0002752167331773772
1024537700.0,Hjort,4000.0,3307.629,2,0.0002736726874657909
1024045639.0,Rådyr,770.0,24848.722,7,0.00027323470861470003
1024045948.0,Rådyr,2100.0,1559.539,1,0.000273224043715847
1022805713.0,Rådyr,8970.0,5702.909,4,0.0002726095549649015
1022805567.0,Rådyr,2700.0,8320.824,3,0.00027220760366572906
1022805567.0,Elg,2700.0,8320.824,3,0.00027220760366572906
1024046450.0,Elg,600.0,3074.576,1,0.00027210884353741496
1024045862.0,Rådyr,350.0,10705.467,3,0.000271370420624152
1022805514.0,Rådyr,3300.0,387.0,1,0.00027122321670735016
1024047012.0,Rådyr,437.0,6938.152,2,0.0002711864406779661
1024047080.0,Rådyr,200.0,3503.292,1,0.00027005130974885227
1024046631.0,Rådyr,700.0,17818.619,5,0.00026999298018251527
1024046113.0,Elg,1320.0,2388.0,1,0.00026968716289104636
1024045733.0,Rådyr,403.0,3307.787,1,0.00026946914578280785
1024046429.0,Elg,2250.0,1478.306,1,0.0002682403433476395
1024046398.0,Hjort,2080.0,5404.362,2,0.0002672367717797969
1022805388.0,Elg,2600.0,31163.243,9,0.0002665639901667506
1024046954.0,Rådyr,160.0,3592.761,1,0.0002664535038635758
1015073477.0,Rådyr,2700.0,1063.007,1,0.00026574541589157585
1024046187.0,Rådyr,696.0,3072.204,1,0.0002653927813163482
1024045762.0,Rådyr,500.0,3271.053,1,0.00026518164942985947
1024045812.0,Rådyr,2980.0,4570.371,2,0.00026490066225165563
1024046669.0,Rådyr,2800.0,985.257,1,0.0002642007926023778
1024047163.0,Elg,760.0,6829.105,2,0.0002635393332454869
1024047163.0,Rådyr,760.0,6829.105,2,0.0002635393332454869
1024045882.0,Elg,400.0,3406.288,1,0.0002627430373095113
1024045797.0,Elg,1740.0,9706.196,3,0.00026210029704700334
1024046238.0,Rådyr,2170.0,5467.675,2,0.0002618486514794449
1024045810.0,Rådyr,100.0,19038.941,5,0.0002612466691049689
1024045608.0,Rådyr,2500.0,1338.995,1,0.00026048450117218026
1024045840.0,Rådyr,160.0,15254.268,4,0.0002595043466978072
1024045513.0,Rådyr,350.0,7403.338,2,0.00025796465884173866
1024045843.0,Rådyr,220.0,11420.206,3,0.0002577319587628866
1024045880.0,Elg,3100.0,784.635,1,0.0002574002574002574
1024045934.0,Rådyr,1300.0,6477.329,2,0.00025716857400025716
1024045488.0,Rådyr,951.0,6832.789,2,0.00025693730729701953
1024046588.0,Rådyr,6030.0,1769.735,2,0.0002564102564102564
1024047051.0,Rådyr,1400.0,2529.487,1,0.00025451768897938407
1024046637.0,Elg,2500.0,1435.066,1,0.00025412960609911054
1024046574.0,Rådyr,2500.0,1488.403,1,0.00025075225677031093
1024046468.0,Rådyr,411.0,27522.008,7,0.00025059964916049115
1024047171.0,Rådyr,2000.0,1993.197,1,0.00025043826696719256
1015073812.0,Rådyr,2900.0,1095.248,1,0.00025031289111389235
1022805428.0,Elg,2100.0,5896.163,2,0.0002501250625312656
1024045644.0,Rådyr,188.0,7810.001,2,0.00025006251562890725
1024046860.0,Rådyr,2130.0,1870.681,1,0.00024993751562109475
1024046860.0,Elg,2130.0,1870.681,1,0.00024993751562109475
1022805395.0,Rådyr,2080.0,5924.542,2,0.00024984384759525296
1024046234.0,Hjort,1300.0,2735.204,1,0.00024783147459727387
1024046273.0,Rådyr,700.0,11450.058,3,0.0002469135802469136
1024046667.0,Rådyr,2300.0,1751.87,1,0.00024679170779861795
1024047014.0,Hjort,500.0,7700.219,2,0.00024390243902439024
1024046546.0,Rådyr,3100.0,1007.373,1,0.00024348672997321646
1022805904.0,Elg,8480.0,3884.691,3,0.00024262029923170238
1022805650.0,Rådyr,2370.0,5879.678,2,0.00024242424242424242
1024045613.0,Rådyr,280.0,3848.601,1,0.0002421893921046258
1024046542.0,Hjort,2230.0,10162.666,3,0.0002420721374969741
1024045852.0,Rådyr,2200.0,6091.226,2,0.00024122542515981184
1022805534.0,Rådyr,10500.0,1957.961,3,0.00024080911863862578
1024045722.0,Elg,670.0,7658.991,2,0.00024012486492976348
1024045722.0,Rådyr,670.0,7658.991,2,0.00024012486492976348
1024045908.0,Rådyr,1900.0,2272.644,1,0.00023963575365444525
1024046144.0,Elg,700.0,3478.0,1,0.00023934897079942556
1024046254.0,Hjort,950.0,3237.662,1,0.0002387774594078319
1024046594.0,Hjort,1800.0,2391.135,1,0.00023860653781913624
1024046451.0,Rådyr,2180.0,6234.441,2,0.0002376990729736154
1024045930.0,Hjort,1000.0,3213.166,1,0.00023736055067647758
1024046790.0,Hjort,300.0,3913.985,1,0.00023730422401518748
1024046117.0,Elg,1600.0,6830.061,2,0.00023724792408066428
1024047001.0,Rådyr,280.0,3936.743,1,0.00023713540431586437
1024046564.0,Hjort,1370.0,2858.05,1,0.00023651844843897824
1024045551.0,Elg,877.0,20270.708,5,0.0002364289767353887
1024045856.0,Elg,5860.0,2604.745,2,0.00023626698168930892
1024045856.0,Rådyr,5860.0,2604.745,2,0.00023626698168930892
1022805772.0,Rådyr,2800.0,1435.147,1,0.0002361275088547816
1013750592.0,Elg,90.0,4153.251,1,0.00023568230025925054
1022805540.0,Rådyr,3900.0,365.321,1,0.00023446658851113716
1024046093.0,Rådyr,4100.0,189.847,1,0.0002331002331002331
1024046073.0,Rådyr,3000.0,5582.897,2,0.0002330187580100198
1022805676.0,Elg,1820.0,11102.593,3,0.0002321442389538033
1024046193.0,Rådyr,2280.0,2032.051,1,0.00023191094619666049
1022805828.0,Rådyr,3400.0,5231.93,2,0.00023169601482854495
1024045977.0,Hjort,4700.0,3976.61,2,0.00023049441051054513
1024047000.0,Rådyr,3500.0,842.304,1,0.00023030861354214648
1024046204.0,Elg,1500.0,2843.4,1,0.00023025558369790466
1024045884.0,Elg,1600.0,2750.33,1,0.00022988505747126436
1024046679.0,Rådyr,300.0,4054.105,1,0.00022967386311437759
1024045881.0,Rådyr,1200.0,11864.004,3,0.00022963870177587263
1024045881.0,Elg,1200.0,11864.004,3,0.00022963870177587263
1022805712.0,Elg,5000.0,8064.823,3,0.0002296211251435132
1024046349.0,Elg,1940.0,6778.796,2,0.00022938410368161487
1024046491.0,Rådyr,5820.0,2966.65,2,0.00022760896779333106
1024045739.0,Rådyr,450.0,3943.615,1,0.0002275830678197542
1022805754.0,Elg,4400.0,13248.23,4,0.00022665457842248413
1022805393.0,Rådyr,11500.0,1837.799,3,0.0002249212775528565
1024046532.0,Rådyr,6380.0,2530.354,2,0.0002244668911335578
1022805716.0,Rådyr,3000.0,5912.569,2,0.00022439133849433412
1024046885.0,Rådyr,800.0,3662.253,1,0.00022411474675033618
1024046292.0,Elg,2310.0,6615.941,2,0.00022406453058480843
1024046396.0,Elg,1380.0,12039.816,3,0.00022354694485842027
1024045698.0,Rådyr,2200.0,6758.38,2,0.00022326412145568208
1024046290.0,Rådyr,2170.0,2317.756,1,0.0002228163992869875
1024046590.0,Elg,2300.0,2192.889,1,0.00022256843979523704
1024045770.0,Rådyr,716.0,26246.491,6,0.00022253542022105185
1024045883.0,Elg,800.0,3697.137,1,0.00022237046920169
1022805368.0,Rådyr,11800.0,1735.755,3,0.00022163120567375886
1022805607.0,Elg,3000.0,6052.469,2,0.0002209456473707468
1022805551.0,Rådyr,8400.0,5215.863,3,0.00022032902467685077
1024046320.0,Rådyr,550.0,35965.031,8,0.00021908804600848968
1024045659.0,Elg,2200.0,2369.454,1,0.0002188662727073758
1024046500.0,Elg,1600.0,7555.423,2,0.0002184598580010923
1024046394.0,Hjort,200.0,8958.788,2,0.00021836445026749646
1024046631.0,Elg,700.0,17818.619,4,0.0002159943841460122
1024046726.0,Elg,920.0,12989.388,3,0.0002156876842332303
1024045825.0,Hjort,1930.0,2713.654,1,0.0002153316106804479
1024046202.0,Hjort,1980.0,7341.285,2,0.000214569252226156
1024046202.0,Rådyr,1980.0,7341.285,2,0.000214569252226156
1024046111.0,Elg,300.0,18388.369,4,0.00021404109589041095
1024046253.0,Rådyr,1440.0,3249.87,1,0.00021321961620469082
1024537885.0,Hjort,450.0,4299.128,1,0.0002105706464518846
1022805554.0,Rådyr,2200.0,2561.949,1,0.00020999580008399833
1022805554.0,Elg,2200.0,2561.949,1,0.00020999580008399833
1024046688.0,Rådyr,2420.0,2359.926,1,0.00020920502092050208
1024046648.0,Rådyr,100.0,9481.753,2,0.0002087246921310791
1024045804.0,Rådyr,281.0,4537.141,1,0.00020755500207555002
1024045705.0,Rådyr,2300.0,7391.628,2,0.0002063557573256294
1024045625.0,Rådyr,1000.0,3847.998,1,0.00020627062706270627
1022805477.0,Elg,1700.0,3173.719,1,0.0002051702913418137
1024046859.0,Rådyr,120.0,4771.552,1,0.0002044153720359771
1024045697.0,Rådyr,4270.0,624.333,1,0.0002043318348998774
1024045995.0,Elg,100.0,14652.687,3,0.00020334847149732258
1024045949.0,Rådyr,1200.0,8640.288,2,0.0002032520325203252
1024045511.0,Rådyr,1100.0,3829.793,1,0.00020283975659229209
1022805355.0,Rådyr,9660.0,5211.179,3,0.00020173492031470649
1024045924.0,Elg,1400.0,3562.782,1,0.00020149103364900262
1024046353.0,Rådyr,1200.0,13696.27,3,0.00020139634801288937
1024046236.0,Rådyr,924.0,4065.067,1,0.00020044097013429546
1024046645.0,Elg,548.0,9438.649,2,0.00020026033843997197
1022805381.0,Rådyr,2400.0,7591.805,2,0.00020016012810248197
1024046347.0,Rådyr,300.0,14781.392,3,0.00019892580067634773
1021396066.0,Elg,220.0,4813.0,1,0.00019868865487780648
1021396066.0,Rådyr,220.0,4813.0,1,0.00019868865487780648
1022805558.0,Rådyr,3300.0,6770.151,2,0.00019860973187686197
1024045621.0,Rådyr,400.0,9670.656,2,0.0001985900109224506
1024046183.0,Elg,5200.0,4881.962,2,0.00019837333862328903
1024046323.0,Rådyr,240.0,14932.696,3,0.00019771963355961247
1024046601.0,Elg,1720.0,13505.125,3,0.00019704433497536947
1022805612.0,Rådyr,11000.0,4248.577,3,0.0001967342120794806
1024045800.0,Hjort,500.0,4613.77,1,0.00019554165037152912
1024045800.0,Rådyr,500.0,4613.77,1,0.00019554165037152912
1024045800.0,Elg,500.0,4613.77,1,0.00019554165037152912
1024045553.0,Elg,5120.0,5122.737,2,0.00019525529629991212
1024046307.0,Elg,1300.0,3858.364,1,0.00019387359441644047
1024046307.0,Rådyr,1300.0,3858.364,1,0.00019387359441644047
1024045836.0,Rådyr,1500.0,3663.214,1,0.0001936858415649816
1024045953.0,Rådyr,883.0,14630.93,3,0.00019337372695629753
1022805506.0,Rådyr,2200.0,18573.433,4,0.00019255764694555433
1024046551.0,Rådyr,600.0,4620.984,1,0.0001915341888527102
1022805640.0,Elg,7200.0,3258.275,2,0.00019124115509657678
1024046681.0,Rådyr,185.0,5050.953,1,0.00019098548510313216
1024046068.0,Rådyr,2190.0,3047.001,1,0.00019094901661256445
1024046384.0,Hjort,1680.0,8830.275,2,0.00019029495718363463
1024046087.0,Rådyr,637.0,4623.456,1,0.00019011406844106463
1024045530.0,Rådyr,1300.0,30272.09,6,0.00019004180919802356
1024045738.0,Rådyr,392.0,15510.631,3,0.00018864365214110544
1022805663.0,Elg,9000.0,1617.246,2,0.00018837713101629462
1024046818.0,Rådyr,200.0,5110.84,1,0.00018828845791752966
1024046818.0,Elg,200.0,5110.84,1,0.00018828845791752966
1022805630.0,Rådyr,9000.0,1635.821,2,0.000188040616773223
1024046906.0,Rådyr,1100.0,4231.248,1,0.00018758206715438003
1024045871.0,Elg,1620.0,3769.959,1,0.00018552875695732838
1024045871.0,Hjort,1620.0,3769.959,1,0.00018552875695732838
1024045871.0,Rådyr,1620.0,3769.959,1,0.00018552875695732838
1024046280.0,Rådyr,4000.0,1409.538,1,0.00018484288354898336
1022805672.0,Elg,3700.0,7220.667,2,0.0001831334126911455
1024045664.0,Rådyr,200.0,10768.642,2,0.0001823320266204759
1024046020.0,Rådyr,4000.0,1503.562,1,0.0001816860465116279
1024046480.0,Elg,1270.0,9741.788,2,0.00018162005085361425
1024045499.0,Hjort,2600.0,2913.542,1,0.00018135654697134566
1024045499.0,Elg,2600.0,2913.542,1,0.00018135654697134566
1024045499.0,Rådyr,2600.0,2913.542,1,0.00018135654697134566
1024046023.0,Rådyr,3000.0,2518.24,1,0.0001812250815512867
1024046023.0,Elg,3000.0,2518.24,1,0.0001812250815512867
1022805799.0,Hjort,4400.0,6639.245,2,0.00018117583114412537
1024046401.0,Elg,2800.0,2723.044,1,0.0001810610175629187
1022805364.0,Rådyr,11000.0,5601.431,3,0.0001807120053008855
1015073646.0,Rådyr,4100.0,1449.514,1,0.00018018018018018018
1024045517.0,Rådyr,63.0,5490.066,1,0.00018008283810552856
1024046804.0,Rådyr,260.0,5366.999,1,0.00017771459036786921
1024045655.0,Elg,1580.0,4048.66,1,0.00017765144785930004
1024047062.0,Elg,400.0,5269.628,1,0.0001763668430335097
1024046126.0,Elg,688.0,5002.073,1,0.0001757469244288225
1024046783.0,Rådyr,160.0,5531.294,1,0.00017571604287471446
1024046879.0,Rådyr,11000.0,383.341,2,0.00017570060616709128
1024046357.0,Rådyr,120.0,34257.803,6,0.0001745302228169178
1024046172.0,Rådyr,4500.0,1241.9,1,0.00017415534656913968
1024045872.0,Hjort,260.0,11289.506,2,0.00017316017316017316
1024046005.0,Rådyr,700.0,16631.599,3,0.0001730902377105931
1024046005.0,Elg,700.0,16631.599,3,0.0001730902377105931
1024046005.0,Hjort,700.0,16631.599,3,0.0001730902377105931
1022805624.0,Elg,9600.0,7747.576,3,0.00017293059718699561
1022805618.0,Elg,9000.0,2597.605,2,0.0001724435247456458
1024046503.0,Rådyr,530.0,11081.62,2,0.0001722356183258698
1024046403.0,Rådyr,1360.0,4451.782,1,0.00017205781142463867
1022805893.0,Rådyr,16500.0,946.617,3,0.00017194933226342637
1024045548.0,Rådyr,3980.0,1837.913,1,0.00017188037126160193
1022805767.0,Rådyr,2800.0,8843.945,2,0.00017176228100309173
1024046044.0,Rådyr,1000.0,4848.233,1,0.0001709986320109439
1024045491.0,Elg,1300.0,10467.241,2,0.0001699668564629897
1024045756.0,Rådyr,650.0,5239.501,1,0.00016977928692699492
1024045756.0,Elg,650.0,5239.501,1,0.00016977928692699492
1024045711.0,Rådyr,400.0,11491.136,2,0.00016819443276427552
1024045550.0,Elg,240.0,5743.269,1,0.00016714023065351831
1024045518.0,Elg,1500.0,4510.755,1,0.00016636167027116953
1024045518.0,Rådyr,1500.0,4510.755,1,0.00016636167027116953
1024045640.0,Rådyr,3000.0,3062.807,1,0.00016493485073396007
1024045776.0,Elg,260.0,11913.427,2,0.00016429803663846218
1024045635.0,Hjort,500.0,60513.582,10,0.00016389681056806635
1022805742.0,Rådyr,2500.0,3603.5,1,0.000163826998689384
1024046521.0,Rådyr,4230.0,1882.308,1,0.0001636125654450262
1024045755.0,Rådyr,492.0,5645.707,1,0.00016291951775822744
1024045593.0,Rådyr,4000.0,2140.848,1,0.00016283992835043154
1024046203.0,Elg,729.0,5411.621,1,0.00016283992835043154
1022805692.0,Elg,5300.0,6997.848,2,0.0001626280696048138
1024046131.0,Elg,1500.0,4661.94,1,0.0001622849724115547
1024046240.0,Rådyr,4000.0,2172.836,1,0.00016199578810950914
1024045720.0,Rådyr,500.0,5676.112,1,0.00016191709844559586
1024045720.0,Hjort,500.0,5676.112,1,0.00016191709844559586
1024045831.0,Elg,612.0,24095.8,4,0.00016189088554314392
1024047059.0,Rådyr,4680.0,1534.972,1,0.00016090104585679806
1024046627.0,Elg,1520.0,4701.28,1,0.00016074586079408456
1024046609.0,Rådyr,11600.0,911.181,2,0.00015985932379506036
1022805492.0,Rådyr,10500.0,2046.367,2,0.00015941335883947074
1024046458.0,Elg,2270.0,10346.318,2,0.0001585288522511097
1024046689.0,Elg,200.0,6128.658,1,0.00015800284405119292
1024045936.0,Elg,2000.0,4333.994,1,0.00015787811809283233
1024046063.0,Elg,2300.0,4074.77,1,0.00015686274509803922
1022805892.0,Rådyr,2500.0,3889.634,1,0.00015649452269170578
1024045565.0,Elg,950.0,5451.18,1,0.0001562255897516013
1024045639.0,Elg,770.0,24848.722,4,0.0001561341192084
1022805693.0,Rådyr,5800.0,623.856,1,0.00015566625155666251
1024046132.0,Rådyr,240.0,6186.831,1,0.00015559358954411078
1024045894.0,Hjort,1580.0,11332.075,2,0.00015489467162329616
1024046734.0,Hjort,2000.0,4456.695,1,0.00015487068297971194
1022805676.0,Rådyr,1820.0,11102.593,2,0.0001547628259692022
1024046002.0,Rådyr,1480.0,17919.871,3,0.00015463917525773195
1024045993.0,Rådyr,600.0,12401.544,2,0.00015382248884786957
1022805712.0,Rådyr,5000.0,8064.823,2,0.00015308075009567548
1024046424.0,Elg,550.0,6008.385,1,0.00015248551387618176
1022805705.0,Rådyr,11500.0,1725.807,2,0.00015121729925903524
1024047090.0,Rådyr,6120.0,498.263,1,0.0001511030522816561
1022805526.0,Elg,10500.0,2747.881,2,0.00015096618357487922
1022805854.0,Rådyr,6200.0,461.999,1,0.00015010507355148604
1024046578.0,Rådyr,350.0,6312.406,1,0.00015010507355148604
1024046709.0,Rådyr,470.0,6203.631,1,0.00014983518130056938
1024046709.0,Hjort,470.0,6203.631,1,0.00014983518130056938
1024046715.0,Rådyr,2090.0,4605.665,1,0.00014934289127837514
1022805816.0,Rådyr,11000.0,2430.414,2,0.0001489203276247208
1024045495.0,Rådyr,465.0,6250.755,1,0.0001488981536628946
1024045656.0,Rådyr,400.0,13085.721,2,0.00014830194275545008
1022805768.0,Rådyr,12500.0,999.271,2,0.00014815912289799243
1024045500.0,Rådyr,1200.0,5577.507,1,0.00014753614635585718
1024045633.0,Rådyr,359.0,13202.821,2,0.0001474708745022858
1022805845.0,Rådyr,1700.0,5084.324,1,0.00014740566037735848
1022805717.0,Rådyr,12500.0,1085.581,2,0.00014721036360959813
1022805906.0,Rådyr,3940.0,2856.168,1,0.00014714537963507945
1024047105.0,Rådyr,2080.0,4778.226,1,0.00014581510644502772
1024046995.0,Elg,300.0,6589.197,1,0.00014515894904920887
1024046560.0,Elg,800.0,12995.376,2,0.00014498006524102936
1024045650.0,Rådyr,1100.0,5812.133,1,0.00014467592592592592
1024045854.0,Elg,450.0,13385.617,2,0.00014455044810638914
1022805830.0,Rådyr,6200.0,721.764,1,0.0001444669170759896
1022805506.0,Elg,2200.0,18573.433,3,0.00014441823520916576
1024046726.0,Hjort,920.0,12989.388,2,0.00014379178948882018
1024046468.0,Elg,411.0,27522.008,4,0.00014319979952028068
1024045690.0,Rådyr,1950.0,5042.494,1,0.00014302059496567506
1022805917.0,Rådyr,2130.0,32999.319,5,0.00014233254575991345
1024045551.0,Rådyr,877.0,20270.708,3,0.00014185738604123322
1024045604.0,Hjort,1440.0,5634.106,1,0.0001413627367825841
1024045630.0,Rådyr,461.0,13700.165,2,0.0001412329637737448
1024046556.0,Elg,451.0,6640.503,1,0.0001410039481105471
1022805792.0,Rådyr,6800.0,303.649,1,0.00014076576576576576
1024046887.0,Rådyr,5770.0,1364.888,1,0.0001401541695865452
1024046452.0,Elg,1100.0,6085.473,1,0.00013917884481558804
1024046937.0,Hjort,1200.0,5985.962,1,0.00013915947676036738
1024046293.0,Rådyr,478.0,42706.208,6,0.00013894034827713968
1022805867.0,Elg,2630.0,4569.067,1,0.00013890818169190166
1022805867.0,Rådyr,2630.0,4569.067,1,0.00013890818169190166
1022805562.0,Rådyr,13000.0,1460.757,2,0.00013830302192102898
1024046400.0,Rådyr,1200.0,6043.95,1,0.0001380452788514633
1024045652.0,Elg,349.0,14238.165,2,0.00013710838417769247
1024045506.0,Rådyr,2210.0,5089.122,1,0.00013700506918755994
1024045715.0,Elg,205.0,14436.064,2,0.00013660269107301413
1024045646.0,Rådyr,260.0,7061.0,1,0.00013659336156262805
1024046082.0,Rådyr,160.0,7167.577,1,0.00013646288209606986
1024047058.0,Rådyr,280.0,7060.879,1,0.00013622122326658494
1022805539.0,Rådyr,6000.0,1351.917,1,0.00013601741022850925
1024046326.0,Rådyr,550.0,6804.337,1,0.00013598041881968996
1024046647.0,Rådyr,1170.0,13683.638,2,0.00013464386697185942
1024046101.0,Rådyr,7000.0,531.695,1,0.0001327668613913967
1022805628.0,Rådyr,5630.0,9450.411,2,0.0001326259946949602
1024046057.0,Rådyr,400.0,7141.692,1,0.00013259082471492973
1024045628.0,Hjort,2600.0,4991.609,1,0.00013171759747102212
1024045634.0,Rådyr,550.0,7066.437,1,0.00013130252100840336
1022805463.0,Rådyr,4520.0,3106.783,1,0.0001311131506490101
1022805463.0,Elg,4520.0,3106.783,1,0.0001311131506490101
1024046238.0,Elg,2170.0,5467.675,1,0.00013092432573972245
1022805738.0,Rådyr,1700.0,13680.406,2,0.00013003901170351105
1024046577.0,Rådyr,4910.0,2797.485,1,0.0001297521733489036
1024046883.0,Elg,160.0,7576.292,1,0.00012926577042399174
1024045513.0,Elg,350.0,7403.338,1,0.00012898232942086933
1024045572.0,Elg,3500.0,4266.991,1,0.00012874983906270118
1015073780.0,Rådyr,7000.0,804.831,1,0.00012812299807815503
1024046723.0,Rådyr,791.0,7056.903,1,0.00012742099898063202
1024046723.0,Hjort,791.0,7056.903,1,0.00012742099898063202
1015073376.0,Rådyr,7500.0,397.394,1,0.00012663036596175764
1024045777.0,Rådyr,300.0,7656.759,1,0.00012567550584391103
1024045623.0,Rådyr,700.0,7273.038,1,0.00012542330364981815
1024046464.0,Elg,1100.0,22932.805,3,0.00012482836100362001
1024046378.0,Elg,479.0,7560.084,1,0.00012439358129120537
1024046507.0,Hjort,1500.0,6543.975,1,0.00012431626056688214
1024045938.0,Rådyr,550.0,7497.874,1,0.00012425447316103378
1024047010.0,Rådyr,100.0,7957.264,1,0.00012411567580985477
1022805399.0,Elg,3700.0,4381.18,1,0.00012374706100730108
1022805399.0,Rådyr,3700.0,4381.18,1,0.00012374706100730108
1024045577.0,Hjort,400.0,15850.064,2,0.00012307692307692307
1024045577.0,Rådyr,400.0,15850.064,2,0.00012307692307692307
1024045852.0,Elg,2200.0,6091.226,1,0.00012061271257990592
1024045907.0,Rådyr,273.0,24711.85,3,0.00012007204322593557
1024045722.0,Hjort,670.0,7658.991,1,0.00012006243246488174
1022805408.0,Rådyr,15100.0,1672.28,2,0.00011924636298592893
1024045890.0,Elg,260.0,8173.887,1,0.00011856770215793219
1024045666.0,Elg,2160.0,6339.953,1,0.00011764705882352942
1022805571.0,Rådyr,3400.0,5158.315,1,0.00011684973124561814
1024046982.0,Elg,5440.0,3136.61,1,0.00011659088259298122
1024046640.0,Hjort,1800.0,6784.021,1,0.00011649580615097856
1024046438.0,Rådyr,911.0,7680.37,1,0.00011640088464672332
1022805828.0,Elg,3400.0,5231.93,1,0.00011584800741427248
1024046345.0,Hjort,765.0,7878.995,1,0.00011568718186024989
1024046345.0,Rådyr,765.0,7878.995,1,0.00011568718186024989
1022805624.0,Rådyr,9600.0,7747.576,2,0.00011528706479133042
1024045977.0,Rådyr,4700.0,3976.61,1,0.00011524720525527257
1022805493.0,Rådyr,8400.0,285.366,1,0.00011514104778353483
1024045635.0,Rådyr,500.0,60513.582,7,0.00011472776739764645
1024046349.0,Rådyr,1940.0,6778.796,1,0.00011469205184080744
1022805627.0,Elg,1760.0,15735.96,2,0.00011431184270690443
1024046416.0,Elg,2100.0,6752.555,1,0.00011295606009262397
1024046305.0,Rådyr,1280.0,7624.87,1,0.00011229646266142616
1024046305.0,Elg,1280.0,7624.87,1,0.00011229646266142616
1024046532.0,Elg,6380.0,2530.354,1,0.0001122334455667789
1022805716.0,Elg,3000.0,5912.569,1,0.00011219566924716706
1024045698.0,Hjort,2200.0,6758.38,1,0.00011163206072784104
1022805638.0,Rådyr,7000.0,2008.71,1,0.000111000111000111
1024046909.0,Rådyr,5950.0,3102.253,1,0.0001104728236853734
1024046616.0,Rådyr,220.0,8891.322,1,0.0001097574360662935
1024045981.0,Hjort,766.0,8392.722,1,0.00010918222513374823
1022805583.0,Rådyr,8600.0,575.53,1,0.00010897994768962511
1022805759.0,Rådyr,8800.0,377.017,1,0.00010896807235480004
1022805466.0,Rådyr,2240.0,25357.217,3,0.00010870746820306555
1023835942.0,Rådyr,724.0,8488.139,1,0.00010855405992184108
1024046449.0,Elg,3530.0,5706.775,1,0.00010826025765941322
1024045641.0,Rådyr,2260.0,16254.967,2,0.00010802052389954091
1024045641.0,Elg,2260.0,16254.967,2,0.00010802052389954091
1024046631.0,Hjort,700.0,17818.619,2,0.0001079971920730061
1024045950.0,Elg,227.0,9087.521,1,0.00010735373054213633
1024045703.0,Elg,418.0,55635.098,6,0.00010704154996164344
1024046107.0,Rådyr,350.0,9061.509,1,0.00010624734381640459
1024046083.0,Elg,600.0,8893.11,1,0.00010534077741493732
1022805873.0,Rådyr,9000.0,500.434,1,0.00010526315789473685
1015073585.0,Rådyr,8800.0,743.548,1,0.00010477787091366304
1024046950.0,Rådyr,160.0,9398.79,1,0.0001046134532900931
1024045952.0,Rådyr,2100.0,7464.868,1,0.00010454783063251438
1024046648.0,Elg,100.0,9481.753,1,0.00010436234606553955
1022805448.0,Elg,5460.0,4149.945,1,0.0001040582726326743
1024047166.0,Rådyr,200.0,9440.178,1,0.0001037344398340249
1024047112.0,Elg,66.0,9658.978,1,0.00010282776349614396
1024047112.0,Rådyr,66.0,9658.978,1,0.00010282776349614396
1024046282.0,Rådyr,1330.0,8437.813,1,0.00010237510237510238
1024046694.0,Hjort,338.0,29036.353,3,0.00010213113637911078
1024046157.0,Elg,1700.0,8091.558,1,0.00010212418300653595
1024045949.0,Hjort,1200.0,8640.288,1,0.0001016260162601626
1024045949.0,Elg,1200.0,8640.288,1,0.0001016260162601626
1024045529.0,Hjort,550.0,9313.906,1,0.00010137875101378751
1024045529.0,Rådyr,550.0,9313.906,1,0.00010137875101378751
1024045683.0,Elg,435.0,9477.941,1,0.00010087763542822556
1024046327.0,Rådyr,510.0,9439.844,1,0.00010050251256281407
1024046645.0,Rådyr,548.0,9438.649,1,0.00010013016921998598
1024046760.0,Rådyr,260.0,9797.05,1,9.943323058566172e-05
1024045819.0,Elg,625.0,9575.888,1,9.802960494069208e-05
1024045706.0,Rådyr,468.0,20111.199,2,9.718645220856213e-05
1024046195.0,Elg,584.0,30340.756,3,9.700889248181083e-05
1024046145.0,Rådyr,8170.0,2243.532,1,9.602458229306702e-05
1024045492.0,Elg,300.0,10203.391,1,9.521089212605922e-05
1024046384.0,Elg,1680.0,8830.275,1,9.514747859181732e-05
1022805663.0,Rådyr,9000.0,1617.246,1,9.418856550814731e-05
1024046693.0,Elg,718.0,9919.177,1,9.401146939926671e-05
1022805672.0,Rådyr,3700.0,7220.667,1,9.156670634557275e-05
1024045602.0,Rådyr,400.0,10571.476,1,9.114939385653085e-05
1024045602.0,Elg,400.0,10571.476,1,9.114939385653085e-05
1024046480.0,Rådyr,1270.0,9741.788,1,9.081002542680712e-05
1024045869.0,Rådyr,703.0,10534.466,1,8.899172376968942e-05
1024045869.0,Elg,703.0,10534.466,1,8.899172376968942e-05
1024045797.0,Hjort,1740.0,9706.196,1,8.736676568233443e-05
1022805803.0,Elg,7600.0,3862.899,1,8.723719794120213e-05
