Vegobjekt_540_id,Vegnamn,Art,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1024045843.0,FV6984,Rådyr,220,11420,7107560,316382,4,0.00043619264884528904,0.06542889732679336,>2x høgare risiko enn høgrisikoyrke
1024046114.0,FV720,Rådyr,735,13592,7105206,314824,7,0.0001919704887607038,0.02879557331410557,1-2x høgare risiko enn høyrisikoyrke
1024045666.0,FV715,Rådyr,2160,6340,7054781,261168,5,0.00010003088953868955,0.015004633430803433,"Renhaldarar, hjelpearbeidarar mv."
1024045635.0,FV713,Rådyr,500,60514,7056597,172415,6,5.432910124726034e-05,0.008149365187089051,Kontoryrke
1022805754.0,EV6,Elg,4400,13248,6959171,238329,6,2.820040789069973e-05,0.00423006118360496,Leiarar
1022805567.0,EV6,Elg,2700,8321,7147839,370537,3,3.658382442544646e-05,0.005487573663816969,Høgskuleyrke
1024047044.0,FV17,Elg,3800,3671,7110401,328529,5,9.819947337586418e-05,0.014729921006379628,"Renhaldarar, hjelpearbeidarar mv."
1024045639.0,FV770,Elg,770,24849,7204322,352664,4,5.727531489986031e-05,0.008591297234979046,Kontoryrke
1024047173.0,FV769,Rådyr,2350,1726,7155084,330970,3,0.000202637461655082,0.030395619248262302,1-2x høgare risiko enn høyrisikoyrke
1022805754.0,EV6,Rådyr,4400,13248,6957418,236059,11,5.170074779961617e-05,0.007755112169942425,Kontoryrke
1024046552.0,FV761,Rådyr,2890,2071,7097932,321770,3,0.0001373252659011958,0.02059878988517937,Håndverkarar
1024046378.0,FV770,Rådyr,479,7560,7205565,312916,5,0.0003782856186551099,0.05674284279826648,>2x høgare risiko enn høgrisikoyrke
1024046601.0,FV715,Rådyr,1720,13505,7073908,264834,7,8.256236790758299e-05,0.012384355186137449,Sals- og serviceyrke
1024046601.0,FV715,Elg,1720,13505,7075322,264993,4,4.717849594719028e-05,0.007076774392078542,Kontoryrke
1024046090.0,FV6936,Rådyr,600,6554,7096555,316594,5,0.0003483529177343684,0.052252937660155256,>2x høgare risiko enn høgrisikoyrke
1024046694.0,FV6432,Hjort,338,29036,7037189,214186,3,8.374808829634647e-05,0.01256221324445197,Sals- og serviceyrke
1024045894.0,FV680,Rådyr,1580,11332,7029910,201322,7,0.00010711283713076904,0.016066925569615358,"Renhaldarar, hjelpearbeidarar mv."
1022805677.0,EV6,Rådyr,3590,8567,6949105,225344,6,5.344845679584635e-05,0.008017268519376952,Kontoryrke
1024046468.0,FV769,Elg,411,27522,7175872,329706,3,7.266187123021583e-05,0.010899280684532374,Kontoryrke
1024047066.0,FV707,Rådyr,2310,3619,7043889,259936,3,9.831682094132555e-05,0.014747523141198832,"Renhaldarar, hjelpearbeidarar mv."
1022805435.0,EV6,Elg,2410,12050,7139985,371424,6,5.660493505409191e-05,0.008490740258113787,Kontoryrke
1022805470.0,EV14,Rådyr,7070,4799,7043452,300155,10,8.07489663657905e-05,0.012112344954868574,Sals- og serviceyrke
1024046670.0,FV718,Rådyr,355,18427,7073919,251083,6,0.00025129011033845104,0.03769351655076766,1-2x høgare risiko enn høyrisikoyrke
1024046069.0,FV6392,Rådyr,550,4317,7076941,245527,4,0.0004615538614605699,0.06923307921908549,>2x høgare risiko enn høgrisikoyrke
1024045852.0,FV707,Rådyr,2200,6091,7033109,260713,3,6.133623440091775e-05,0.009200435160137663,Kontoryrke
1024045491.0,FV723,Rådyr,1300,10467,7104454,262627,4,8.053813163413983e-05,0.012080719745120976,Sals- og serviceyrke
1024045748.0,FV710,Rådyr,2040,11101,7082604,249213,8,9.678428643232142e-05,0.014517642964848214,"Renhaldarar, hjelpearbeidarar mv."
1022805621.0,EV6,Rådyr,4980,4610,6954469,231779,3,3.5801244379652146e-05,0.0053701866569478215,Høgskuleyrke
1024046937.0,FV708,Elg,1200,5986,7024001,259387,3,0.0001144222363597252,0.017163335453958782,"Renhaldarar, hjelpearbeidarar mv."
1022805676.0,EV6,Rådyr,1820,11103,7170865,386828,3,4.067397922446354e-05,0.006101096883669531,Høgskuleyrke
1022805381.0,EV6,Rådyr,2400,7592,7180122,396357,3,4.510876625719936e-05,0.006766314938579904,Høgskuleyrke
1024046452.0,FV763,Rådyr,1100,6085,7109168,337635,7,0.00028651799793502386,0.04297769969025358,>2x høgare risiko enn høgrisikoyrke
1024046631.0,FV766,Elg,700,17819,7145227,317115,3,6.589417461451084e-05,0.009884126192176627,Kontoryrke
1024046936.0,FV7094,Rådyr,175,5832,7206286,308815,7,0.0018790987842230867,0.281864817633463,>10x høgare risiko enn høgrisikoyrke
1024046631.0,FV766,Rådyr,700,17819,7145935,316086,5,0.00010982362435751807,0.01647354365362771,"Renhaldarar, hjelpearbeidarar mv."
