Vegobjekt_540_id,Art,årstid,lysforhold,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1024046653.0,Rådyr,haust,natt,280,3715,7078694,258494,2,0.00632122905763644,0.948184358645466,>10x høgare risiko enn høgrisikoyrke
1024045805.0,Rådyr,haust,skumring,600,9828,7034120,204112,3,0.0016726044123304398,0.250890661849566,>10x høgare risiko enn høgrisikoyrke
1024045834.0,Hjort,haust,natt,2300,7883,7063549,201652,2,0.00036265946344381277,0.054398919516571914,>2x høgare risiko enn høgrisikoyrke
1024045635.0,Hjort,haust,natt,500,60514,7054871,197058,2,0.00021731640498904136,0.032597460748356205,1-2x høgare risiko enn høyrisikoyrke
1024045823.0,Rådyr,haust,natt,1000,920,7068786,283984,2,0.00714711137581894,1.0720667063728408,>10x høgare risiko enn høgrisikoyrke
1024045656.0,Rådyr,haust,natt,400,13086,7203608,345266,2,0.0012561788296181844,0.18842682444272765,>5x høgare risiko enn høgrisikoyrke
1022805567.0,Rådyr,haust,skumring,2700,8321,7148366,370614,2,0.0002926705954035717,0.043900589310535754,>2x høgare risiko enn høgrisikoyrke
1024045655.0,Rådyr,haust,natt,1580,4049,7056572,248382,3,0.0015417173952359134,0.23125760928538702,>10x høgare risiko enn høgrisikoyrke
1022805607.0,Rådyr,haust,natt,3000,6052,7041512,314294,2,0.0003621581001186068,0.05432371501779101,>2x høgare risiko enn høgrisikoyrke
1024046755.0,Rådyr,haust,natt,2190,2792,7061334,251332,2,0.0010753723073349533,0.16130584610024298,>5x høgare risiko enn høgrisikoyrke
1022805738.0,Hjort,haust,natt,1700,13680,7019074,176900,6,0.0008482123923830527,0.1272318588574579,>5x høgare risiko enn høgrisikoyrke
1024045666.0,Rådyr,haust,natt,2160,6340,7055418,261795,2,0.00048014826978570984,0.07202224046785648,>2x høgare risiko enn høgrisikoyrke
1022805716.0,Rådyr,haust,natt,3000,5913,7038890,334414,2,0.00037067154099743076,0.05560073114961461,>2x høgare risiko enn høgrisikoyrke
